publish_date,headline_category,headline_text
20220328,city.jaipur,"Jaipur: Jewellery items stolen from doctor's residence in Sodala"
20220328,city.jodhpur,"CM reaches his hometown; takes stock of devpt projects"
20220328,city.jaipur,"Delhi bizman found hanging at hotel room in Bundi dist"
20220328,city.jaipur,"48 fresh Covid cases on Sunday"
20220328,city.jaipur,"After 8 days; wife; lover held over murder of man in Kota"
20220328,city.jaipur,"Food Act: Govt to open portal in April"
20220328,city.jaipur,"Only one dist finalised rates for works for next fin year"
20220328,city.jaipur,"PMKVY: Only 22% of funds utilised in skilling youths"
20220328,city.jaipur,"save environment wildlife to check illegal mining min"
20220328,city.jaipur,"5kg ganja seized; 3 drug peddlers held"
20220328,city.jaipur,"Woman duped of Rs 3.44L and jewellery for rituals in Sikar"
20220328,city.surat,"Surat: Three youths booked for beating; sodomizing 13-year-old"
20220328,city.jaipur,"Two killed; two hurt in Barmer road accident"
20220328,city.jaipur,"Concern over inflow of polluted nullah water into Chambal"
20220328,city.mangaluru,"DK holds SSLC preparedness meet"
20220328,city.mangaluru,"One Covid case in DK; none in Udupi"
20220328,city.jaipur,"Vyas takes charge as DIG of BSF"
20220328,city.mangaluru,"Hanging bridge will become a reality soon"
20220328,city.surat,"1.45L to appear in board exams today"
20220328,city.mangaluru,"Man dies while rescuing chick"
20220328,city.surat,"Woman's death: Cops zero in on husband"
20220328,city.nashik,"NMC serves fresh notices to 45 pvt that missed fire audit deadline"
20220328,city.mangaluru,"MLA Khader urges MCC to clean abattoir"
20220328,city.nashik,"Maharashtra: Two held for having large stock of cough syrup"
20220328,city.mangaluru,"Plan for CCTV cameras in SC;ST colonies given to MCC"
20220328,city.nashik,"MSRTC employees to continue with strike"
20220328,city.nashik,"Police rescue woman stuck in Pandavleni"
20220328,city.mangaluru,"Conservation: These volunteers trek and clean"
20220328,city.nashik,"NMC brings 5L properties into tax net"
20220328,city.nashik,"Malegaon civic body to focus on shops & establishments without vaccinated employees"
20220328,city.allahabad,"Two arrested for killing youth based in Mumbai"
20220328,city.nashik,"PM Narendra Modi hails Nashik man's river cleaning effort"
20220328,city.allahabad,"Sale of saffron flags; diyas rises sharply before Hindu New Yr"
20220328,city.nashik,"Nashik cops recover 21 stolen bikes in four days"
20220328,city.hubballi,"28;291 students from Dharwad to write exam"
20220328,city.nashik,"NMC's mobile app helpline starts functioning"
20220328,city.hubballi,"Kapil Dev guides entrepreneurs; says he prefers to speak rather than take photos"
20220328,city.nashik,"Admin told to finish STP work by Dec 2022"
20220328,city.nashik,"Five Nashik civic body-run swimming pools to be operational soon"
20220328,city.hubballi,"Haveri district becomes Covid-free for the third time"
20220328,city.allahabad,"Uttar Pradesh: VHP's Sanskar Shalas to teach slum kids about Sanatan culture"
20220328,city.chandigarh,"PU senate meeting marked with debates; key decisions"
20220328,city.hubballi,"Vijayapura gears up to get national recognition for its lemon"
20220328,city.chandigarh,"Tricity reports 6 Covid cases"
20220328,city.chandigarh,"Chandigarh: Civic body to dispose of 200 properties worth over Rs 200 crore"
20220328,city.hubballi,"Crocodile bites zoo staffer"
20220328,city.hubballi,"Tata workers sit on dharna for pay hike"
20220328,city.chandigarh,"Pull up your socks; Chandigarh BJP leaders told"
20220328,city.hubballi,"Inter-state water disputes top priority: Basavaraj Bommai"
20220328,city.chandigarh,"Chandigarh: 6 women burgle liquor vend; shop"
20220328,city.chandigarh,"Sunday duty for Shah makes teachers see red"
20220328,city.chandigarh,"Chandigarh is going to be most modern city in country: Home minister Amit Shah"
20220328,city.chandigarh,"Press club polls: Win for Duggal; Nagarkoti grp"
20220328,city.rajkot,"Talati kills self in circuit house"
20220328,city.chandigarh,"My 8 points on policing heeded"
20220328,city.shimla,"Himachal pushes for pig rearing to help BPL families"
20220328,city.chandigarh,"Amit Shah bonanza for Chandigarh staffers"
20220328,city.shimla,"BJP to contest on development card; AAP dreams will crash"
20220328,city.chandigarh,"Vandals target SUV of cop"
20220328,city.srinagar,"Budgam terror attack: Slain SPO's brother succumbs too"
20220328,city.rajkot,"Gujarat: Bootlegger's kin thrash police in Jamnagar; take him away"
20220328,city.jammu,"Man held in Jammu for sale of 'fake' degrees; diplomas"
20220328,city.rajkot,"Liquor worth 22L seized by CID team"
20220328,city.madurai,"Plea to give citizenship to willing refugees"
20220328,city.madurai,"Madurai's Meenakshi temple tank to get facelift before Chittirai fest"
20220328,city.shimla,"5 new Covid cases; 1 death in Himachal"
20220328,city.shimla,"For AAP; HP civic body polls will be a litmus test of its popularity"
20220328,city.madurai,"Madurai UGD work to be over by May '23"
20220328,city.srinagar,"43-day annual Amarnath Yatra to begin on June 30"
20220328,city.madurai,"Woman sells her girl child: Madras HC grants bail to a broker"
20220328,city.madurai,"OPS urges govt to mark birth centenary of Thevar leader"
20220328,city.bareilly,"Bareilly: Man held for raping minor & forcing her to change religion"
20220328,city.madurai,"Woman gets custody of child she gave for 'adoption'"
20220328,city.madurai,"1 new case each in Madurai; Trichy"
20220328,city.bareilly,"UP: Rs 80;000 looted from petrol pump staff"
20220328,city.madurai,"Call for bringing in tech to end manual scavenging"
20220328,city.bareilly,"Prisoner suffering from cancer dies in Moradabad jail"
20220328,city.madurai,"CB-CID to probe man's suicide over 'police torture'"
20220328,city.patna,"Man 'attacks' Bihar CM Nitish Kumar in native town; CM says pardon him"
20220328,city.bareilly,"UP: Man kills self by jumping in front of moving train"
20220328,city.bareilly,"First made-in-India duck plague vaccine launched"
20220328,city.patna,"Bihar: Tejashwi Prasad Yadav slams Centre over price rise"
20220328,city.bareilly,"UP SHO suspended after obscene video goes viral"
20220328,city.patna,"Bihar: 7 Nalanda Sainik School cadets qualify for national science contest"
20220328,city.patna,"Bihar CM Nitish Kumar to governor: Remove Mukesh Sahani from cabinet"
20220328,city.patna,"3 hurt in clash over parking in Patna"
20220328,city.patna,"Bihar: Hooch victim's wife kills self in Nalanda district"
20220328,city.patna,"Post-Holi rush: Railways to run special trains"
20220328,city.patna,"10 criminals arrested with cache of arms in Bihar's Gaya district"
20220328,city.patna,"Man 'slaps' Nitish in native town; CM says pardon him"
20220328,city.patna,"Over 7;000 runners participate in Patna Half-Marathon 2022"
20220328,city.kanpur,"Judo players should work hard for higher-level competitions"
20220328,city.patna,"Funds crunch: Many projects of Patna Municipal Corporation yet to see light of day"
20220328,city.kanpur,"80 delegates participate in Lenten fellowship"
20220328,city.kanpur,"2 bikers snatch liquor traders bag with 3 35l at gunpoint"
20220328,city.patna,"Nitish asks guv to sack VIP chief Sahani from cabinet"
20220328,city.kanpur,"Trader falls sick due to gas leak while staging dharna inside pit"
20220328,city.ludhiana,"City reports 1 instant loan fraud plaint daily"
20220328,city.kanpur,"Girl accuses shopkeeper of rape bid"
20220328,city.ludhiana,"Ludhiana: Two-day govt bank strike from today"
20220328,city.kanpur,"Uttar Pradesh: Ashram mahant nabbed for role in Dalit girl's gang rape; murder"
20220328,city.ludhiana,"Dhaba owner says cop eating gratis abused him"
20220328,city.ludhiana,"Man rapes 14-year-old at knifepoint; booked"
20220328,city.ludhiana,"Canada man booked for bigamy; rape and fraud"
20220328,city.ludhiana,"2 test Covid +ve; active cases are 13"
20220328,city.ludhiana,"Husband booked after woman found dead"
20220328,city.ludhiana,"As summer marches on; temp breaks 5-yr record"
20220328,city.ludhiana,"Tests fall amid 4th wave threat"
20220328,city.ludhiana,"Social organisations write to CM over 'false claims' by MC; pollution board"
20220328,city.ludhiana,"Trader assaulted by business rivals"
20220328,city.ludhiana,"Engr arrested for molesting 35-year-old"
20220328,city.ludhiana,"Gadvasu exam row: NRI student set to meet V-C"
20220328,city.ludhiana,"Activists stage 'silent protest' outside mayor's residence as garbage piles up"
20220328,city.pune,"Oil India win PSPB inter-unit golf tourney"
20220328,city.ludhiana,"Bizmen demand amnesty scheme for power defaulters"
20220328,city.pune,"650 workers to clean merged areas daily"
20220328,city.ludhiana,"Online friend dupes city woman; cops file case"
20220328,city.pune,"Pune weather: Summer schedule takes off with 66 daily flights"
20220328,city.pune,"PMC sealing civic properties over rent dues in fresh drive"
20220328,city.pune,"Genome sequencing can find drug-resistant TB strains too"
20220328,city.pune,"Duo snatch gold chain in Marunji"
20220328,city.pune,"Karve Road traffic snarls as is even after flyover opens"
20220328,city.pune,"Choice posting offer lands man in Pimpri police net"
20220328,city.pune,"Four teams to investigate; nab jewellery shop burglars"
20220328,city.pune,"Pimpri Chinchwad police commissioner Krishna Prakash sets trap; nabs conman"
20220328,city.pune,"Morphed pictures used to extort businessman in Pimpri"
20220328,city.pune,"Two benches functioning; MahaRERA cases pile up"
20220328,city.pune,"Children in 12-14 age group help revive Maharashtra's vax drive"
20220328,city.pune,"School scholarship exam likely in June; says council"
20220328,city.pune,"New transformer installed; power back in industries"
20220328,city.coimbatore,"Salem youth buys dream bike of 2.6L with 1 coins; shop takes 10 hrs to count"
20220328,city.pune,"Pune city has only one person in hospital"
20220328,city.pune,"Pune civic body eyes revenue from Metro assets by charging property tax"
20220328,city.coimbatore,"OPS's respect for Sasikala is his personal stand; says EPS"
20220328,city.pune,"AICTE head backs NEP for practical approach"
20220328,city.coimbatore,"Supreme Court will protect fundamental rights: VCK chief on hijab ban"
20220328,city.coimbatore,"AIADMK submits petition to dist collector"
20220328,city.coimbatore,"Tamil Nadu: MNM seeks faster delivery of justice in sexual assault cases"
20220328,city.coimbatore,"Tamil Nadu: TMMK functionaries; AIDWA leader booked for incendiary speech"
20220328,city.coimbatore,"Mini-clinic doctors seek extension of service"
20220328,city.meerut,"Student; 24; shot 10 times in Uttar Pradesh; 'face crushed' under wheels"
20220328,city.coimbatore,"Baby delivered in ambulance"
20220328,city.meerut,"Bulandshahr custodial death: HC seeks details of action taken by UP govt"
20220328,city.meerut,"Rakesh Tikait gets death threat; police complaint filed"
20220328,city.bhubaneswar,"Women win 41 of 67 Bhubaneswar wards"
20220328,city.meerut,"Uttar Pradesh: Five cow slaughterers shot at by cops; held"
20220328,city.bhubaneswar,"No int'l flights at capital airport after reopening"
20220328,city.bhubaneswar,"BJD to review poor show in strongholds"
20220328,city.bhubaneswar,"state cabinet gives nod to 2l cr budget for 2022 23"
20220328,city.bhubaneswar,"vig unearths engrs 1 8cr deposits"
20220328,city.bhubaneswar,"Modi lauds Odia youth for clearing plastic waste"
20220328,city.bhubaneswar,"Travel bug bites after 2 years of pandemic lull"
20220328,city.bhubaneswar,"1 more held for aiding fake doctor"
20220328,city.bhubaneswar,"Toshali fair to begin at Janata Maidan"
20220328,city.bhubaneswar,"Cameraman murder: CB seals ashram"
20220328,city.bhubaneswar,"Fair power: Women win 41 of 67 Bhubaneswar wards"
20220328,city.bhubaneswar,"Odisha: Olive Ridleys begin mass nesting near Rushikulya river"
20220328,city.bhubaneswar,"Odisha cabinet approves Rs 2 lakh crore budget for 2022-23"
20220328,city.bhubaneswar,"Odisha: Rs 1.8 crore more assets of Malkangiri engineer found"
20220328,city.chandigarh,"Punjab Agricultural University short of staff; CM Bhagwant Mann wants new research; pledges funds"
20220328,city.chandigarh,"Central panel to set natural farming bar"
20220328,city.chandigarh,"Punjab: MP Manish Tewari fires salvo at Congress high command"
20220328,city.chandigarh,"How AAP missed his hideout?"
20220328,city.chandigarh,"Loan letters of 1.87cr given to 174"
20220328,city.chandigarh,"New Patiala jail superintendent close to Badals"
20220328,city.chandigarh,"HSVP decision on e-auction to make plots unaffordable: Hooda"
20220328,city.chandigarh,"Furore in Punjab over new rules for Chandigarh staff"
20220328,city.chandigarh,"198 hate crimes against Sikhs in US from 2018-20"
20220328,city.chandigarh,"76 Covid cases; 2 deaths in Haryana; Himachal Pradesh and Punjab"
20220328,city.chandigarh,"Procurement of wheat will start from April 1 in Hry"
20220328,city.guwahati,"Assam chief minister Himanta Biswa Sarma wants new NRC; says in touch with Aasu on this"
20220328,city.shillong,"Active cases below 50 in Meghalaya"
20220328,city.guwahati,"Two-day AIPS meet concludes"
20220328,city.guwahati,"Arunachal Pradesh and Tripura turn Covid free"
20220328,city.guwahati,"Neog lauds CM's development work"
20220328,city.guwahati,"Two teenage ultras held from Tinsukia stn"
20220328,city.guwahati,"3L households demand drinking water supply ahead of GMC polls"
20220328,city.guwahati,"Two NSCN-IM cadres held in Arunachal Pradesh"
20220328,city.guwahati,"Tea body publishes white paper on disadvantages faced in Barak valley"
20220328,city.agartala,"Bihar man kills 3-year-old daughter with spade in Tripura; arrested"
20220328,city.agra,"Centre denies AMU's request seeking exemption from CUET"
